"","V1"
"inaugAbrahamLincoln-1.txt",3
"inaugAbrahamLincoln-2.txt",2
"inaugAndrewJackson-1.txt",6
"inaugAndrewJackson-2.txt",6
"inaugBarackObama-1.txt",2
"inaugBarackObama-2.txt",2
"inaugBenjaminHarrison-1.txt",2
"inaugCalvinCoolidge-1.txt",5
"inaugDonaldJTrump-1.txt",1
"inaugDwightDEisenhower-1.txt",1
"inaugDwightDEisenhower-2.txt",1
"inaugFranklinDRoosevelt-1.txt",5
"inaugFranklinDRoosevelt-2.txt",2
"inaugFranklinDRoosevelt-3.txt",2
"inaugFranklinDRoosevelt-4.txt",1
"inaugFranklinPierce-1.txt",3
"inaugGeorgeBush-1.txt",1
"inaugGeorgeWashington-1.txt",6
"inaugGeorgeWashington-2.txt",3
"inaugGeorgeWBush-1.txt",2
"inaugGeorgeWBush-2.txt",2
"inaugGroverCleveland-I-1.txt",4
"inaugGroverCleveland-II-2.txt",5
"inaugHarrySTruman-1.txt",5
"inaugHerbertHoover-1.txt",5
"inaugJamesBuchanan-1.txt",6
"inaugJamesGarfield-1.txt",6
"inaugJamesKPolk-1.txt",6
"inaugJamesMadison-1.txt",6
"inaugJamesMadison-2.txt",2
"inaugJamesMonroe-1.txt",3
"inaugJamesMonroe-2.txt",3
"inaugJimmyCarter-1.txt",1
"inaugJohnAdams-1.txt",6
"inaugJohnFKennedy-1.txt",1
"inaugJohnQuincyAdams-1.txt",6
"inaugLyndonBJohnson-1.txt",1
"inaugMartinvanBuren-1.txt",6
"inaugRichardNixon-1.txt",1
"inaugRichardNixon-2.txt",2
"inaugRonaldReagan-1.txt",1
"inaugRonaldReagan-2.txt",5
"inaugRutherfordBHayes-1.txt",6
"inaugTheodoreRoosevelt-1.txt",5
"inaugThomasJefferson-1.txt",3
"inaugThomasJefferson-2.txt",6
"inaugUlyssesSGrant-1.txt",3
"inaugUlyssesSGrant-2.txt",4
"inaugWarrenGHarding-1.txt",4
"inaugWilliamHenryHarrison-1.txt",6
"inaugWilliamHowardTaft-1.txt",4
"inaugWilliamJClinton-1.txt",2
"inaugWilliamJClinton-2.txt",1
"inaugWilliamMcKinley-1.txt",3
"inaugWilliamMcKinley-2.txt",4
"inaugWoodrowWilson-1.txt",1
"inaugWoodrowWilson-2.txt",1
"inaugZacharyTaylor-1.txt",6
